survey_id,employee_id,survey_date,satisfaction_score,work_life_balance_score,manager_effectiveness_score
S10830_1,E10830,2025-07-16,6,8,9
S10831_1,E10831,2025-07-03,7,9,7
S10831_2,E10831,2025-09-30,6,7,7
S10832_1,E10832,2025-12-04,8,8,6
S10833_1,E10833,2025-09-28,7,10,6
S10834_1,E10834,2025-08-01,10,10,10
S10834_2,E10834,2025-09-02,10,8,8
S10835_1,E10835,2025-07-01,9,9,10
S10835_2,E10835,2025-11-06,8,9,9
S10836_1,E10836,2025-07-12,7,5,8
S10836_2,E10836,2025-08-10,7,6,7
S10837_1,E10837,2025-12-14,8,10,10
S10838_1,E10838,2025-09-06,4,8,3
S10839_1,E10839,2025-08-10,9,10,8
S10839_2,E10839,2025-11-26,9,8,8
S10840_1,E10840,2025-07-04,4,10,9
S10840_2,E10840,2025-10-23,7,6,7
S10841_1,E10841,2025-08-17,8,10,8
S10842_1,E10842,2025-10-24,6,8,5
S10842_2,E10842,2025-11-10,6,5,6
S10843_1,E10843,2025-07-20,9,7,7
S10843_2,E10843,2025-10-08,9,8,10
S10844_1,E10844,2025-10-10,7,8,7
S10844_2,E10844,2025-10-28,9,8,8
S10844_3,E10844,2025-10-31,8,9,6
S10845_1,E10845,2025-11-04,6,6,6
S10845_2,E10845,2025-12-13,4,7,6
S10846_1,E10846,2025-08-07,7,7,10
S10846_2,E10846,2025-08-20,9,10,10
S10846_3,E10846,2025-10-31,8,10,8
S10847_1,E10847,2025-10-13,8,8,8
S10847_2,E10847,2025-10-20,6,7,8
S10848_1,E10848,2025-10-10,5,5,4
S10848_2,E10848,2025-11-08,3,4,6
S10849_1,E10849,2025-08-22,9,10,9
S10849_2,E10849,2025-12-14,10,9,9
S10850_1,E10850,2025-11-10,7,8,6
S10850_2,E10850,2025-11-26,8,8,7
S10850_3,E10850,2025-12-17,9,9,7
S10851_1,E10851,2025-08-26,6,5,6
S10851_2,E10851,2025-12-23,7,7,8
S10852_1,E10852,2025-09-06,7,9,7
S10852_2,E10852,2025-12-29,7,7,5
S10853_1,E10853,2025-08-22,5,9,7
S10854_1,E10854,2025-07-05,5,5,5
S10854_2,E10854,2025-09-14,7,4,6
S10855_1,E10855,2025-11-10,8,8,7
S10855_2,E10855,2025-12-25,7,9,7
S10856_1,E10856,2025-10-21,7,6,5
S10857_1,E10857,2025-08-15,10,9,10
S10857_2,E10857,2025-12-27,9,9,9
S10858_1,E10858,2025-07-16,8,4,6
S10859_1,E10859,2025-08-12,6,6,7
S10859_2,E10859,2025-12-16,7,8,6
S10860_1,E10860,2025-08-06,8,7,7
S10860_2,E10860,2025-08-29,4,7,8
S10861_1,E10861,2025-11-21,4,5,4
S10862_1,E10862,2025-07-13,5,6,7
S10863_1,E10863,2025-08-03,9,9,10
S10863_2,E10863,2025-10-14,8,9,8
S10864_1,E10864,2025-07-08,6,6,7
S10864_2,E10864,2025-12-02,6,7,4
S10865_1,E10865,2025-07-15,7,7,8
S10866_1,E10866,2025-07-12,7,7,6
S10866_2,E10866,2025-07-22,7,7,4
S10866_3,E10866,2025-12-21,7,6,5
S10867_1,E10867,2025-09-01,9,7,6
S10867_2,E10867,2025-12-10,5,5,5
S10868_1,E10868,2025-12-30,8,3,7
S10869_1,E10869,2025-07-20,8,6,7
S10869_2,E10869,2025-11-02,7,7,7
S10870_1,E10870,2025-08-03,6,8,6
S10870_2,E10870,2025-10-24,9,10,5
S10871_1,E10871,2025-08-10,9,8,9
S10871_2,E10871,2025-09-21,8,9,10
S10872_1,E10872,2025-11-10,9,7,9
S10873_1,E10873,2025-07-12,5,4,6
S10873_2,E10873,2025-10-18,7,9,8
S10873_3,E10873,2025-11-04,8,7,8
S10874_1,E10874,2025-09-10,7,10,6
S10875_1,E10875,2025-08-31,7,7,3
S10875_2,E10875,2025-11-24,6,4,6
S10876_1,E10876,2025-08-10,8,9,8
S10876_2,E10876,2025-09-06,9,7,8
S10877_1,E10877,2025-10-15,7,5,7
S10877_2,E10877,2025-12-24,5,7,5
S10878_1,E10878,2025-08-29,5,3,6
S10878_2,E10878,2025-09-23,5,4,6
S10879_1,E10879,2025-09-16,5,5,7
S10879_2,E10879,2025-10-05,5,5,6
S10880_1,E10880,2025-08-04,7,8,9
S10880_2,E10880,2025-09-27,8,8,6
S10881_1,E10881,2025-07-04,4,6,6
S10881_2,E10881,2025-11-29,7,7,8
S10882_1,E10882,2025-10-19,7,7,7
S10882_2,E10882,2025-11-07,8,10,7
S10882_3,E10882,2025-11-14,7,10,9
S10883_1,E10883,2025-12-10,6,8,6
S10884_1,E10884,2025-07-08,6,6,8
S10885_1,E10885,2025-08-04,6,8,6
S10885_2,E10885,2025-09-20,7,5,2
S10886_1,E10886,2025-10-15,6,6,6
S10887_1,E10887,2025-08-31,9,6,7
S10887_2,E10887,2025-10-31,6,8,7
S10887_3,E10887,2025-12-09,9,9,7
S10888_1,E10888,2025-10-13,5,5,6
S10888_2,E10888,2025-12-09,6,6,8
S10889_1,E10889,2025-09-08,7,7,6
S10889_2,E10889,2025-12-24,9,6,8
S10890_1,E10890,2025-07-15,8,8,6
S10890_2,E10890,2025-08-27,7,10,10
S10890_3,E10890,2025-12-31,7,10,8
S10891_1,E10891,2025-07-08,7,4,5
S10892_1,E10892,2025-07-22,10,7,10
S10892_2,E10892,2025-10-12,9,9,7
S10892_3,E10892,2025-12-21,9,10,9
S10893_1,E10893,2025-07-29,7,4,7
S10893_2,E10893,2025-11-27,6,6,4
S10894_1,E10894,2025-08-15,6,7,6
S10895_1,E10895,2025-08-18,8,5,9
S10895_2,E10895,2025-11-29,9,6,4
S10896_1,E10896,2025-07-06,6,6,5
S10897_1,E10897,2025-11-15,9,9,9
S10898_1,E10898,2025-12-16,4,6,3
S10898_2,E10898,2025-12-18,8,7,5
S10899_1,E10899,2025-10-12,7,4,9
S10900_1,E10900,2025-08-06,7,8,10
S10900_2,E10900,2025-08-12,6,9,8
S10900_3,E10900,2025-12-04,10,10,9
S10901_1,E10901,2025-12-21,10,10,9
S10902_1,E10902,2025-10-13,6,6,4
S10902_2,E10902,2025-11-07,4,8,8
S10903_1,E10903,2025-07-31,5,4,7
S10903_2,E10903,2025-09-09,7,8,3
S10903_3,E10903,2025-09-12,3,4,5
S10904_1,E10904,2025-07-18,5,7,3
S10905_1,E10905,2025-12-14,8,5,7
S10906_1,E10906,2025-07-16,5,4,4
S10906_2,E10906,2025-07-20,6,5,6
S10907_1,E10907,2025-08-01,8,9,9
S10907_2,E10907,2025-09-01,9,6,7
S10908_1,E10908,2025-08-08,8,9,9
S10908_2,E10908,2025-09-09,8,8,6
S10909_1,E10909,2025-07-17,8,9,10
S10910_1,E10910,2025-07-01,8,6,7
S10910_2,E10910,2025-09-21,8,7,9
S10911_1,E10911,2025-10-25,4,7,4
S10912_1,E10912,2025-10-15,10,8,10
S10913_1,E10913,2025-08-11,7,7,8
S10913_2,E10913,2025-10-01,8,9,7
S10913_3,E10913,2025-10-30,4,7,10
S10914_1,E10914,2025-10-21,3,6,2
S10914_2,E10914,2025-11-30,5,4,4
S10915_1,E10915,2025-09-15,5,6,3
S10915_2,E10915,2025-09-19,7,5,7
S10916_1,E10916,2025-08-16,6,8,7
S10917_1,E10917,2025-07-21,4,7,4
S10918_1,E10918,2025-09-01,6,5,6
S10918_2,E10918,2025-09-11,6,5,5
S10918_3,E10918,2025-12-20,9,6,6
S10919_1,E10919,2025-07-08,2,3,3
S10919_2,E10919,2025-07-26,2,3,4
S10919_3,E10919,2025-11-19,4,3,4
S10920_1,E10920,2025-11-11,5,6,6
S10921_1,E10921,2025-10-28,7,7,6
S10921_2,E10921,2025-11-27,7,9,6
S10921_3,E10921,2025-12-22,7,6,6
S10922_1,E10922,2025-12-29,8,9,5
S10923_1,E10923,2025-08-30,2,6,3
S10924_1,E10924,2025-10-02,8,6,6
S10925_1,E10925,2025-10-14,6,4,7
S10925_2,E10925,2025-10-26,5,5,4
S10926_1,E10926,2025-12-13,7,9,7
S10926_2,E10926,2025-12-15,8,8,8
S10927_1,E10927,2025-08-09,10,10,7
S10927_2,E10927,2025-12-14,8,7,6
S10928_1,E10928,2025-09-02,7,6,6
S10929_1,E10929,2025-09-20,8,6,6
S10930_1,E10930,2025-07-05,7,7,6
S10930_2,E10930,2025-08-31,7,6,7
S10931_1,E10931,2025-09-22,5,6,7
S10931_2,E10931,2025-11-12,6,4,6
S10932_1,E10932,2025-12-01,4,7,2
S10933_1,E10933,2025-07-05,4,5,5
S10933_2,E10933,2025-08-18,3,3,4
S10934_1,E10934,2025-12-22,4,6,7
S10934_2,E10934,2025-12-29,6,5,6
S10935_1,E10935,2025-08-14,5,6,7
S10936_1,E10936,2025-10-29,5,5,4
S10937_1,E10937,2025-08-28,5,5,7
S10937_2,E10937,2025-11-21,6,7,4
S10938_1,E10938,2025-07-05,8,8,7
S10938_2,E10938,2025-09-08,9,10,7
S10938_3,E10938,2025-12-03,9,8,10
S10939_1,E10939,2025-09-22,10,5,8
S10939_2,E10939,2025-12-13,7,7,5
S10939_3,E10939,2025-12-24,6,5,7
S10940_1,E10940,2025-08-08,8,7,8
S10940_2,E10940,2025-10-08,6,5,9
S10941_1,E10941,2025-09-01,10,7,9
S10942_1,E10942,2025-10-01,8,10,9
S10942_2,E10942,2025-10-21,9,8,7
S10943_1,E10943,2025-08-05,4,6,4
S10943_2,E10943,2025-09-08,3,4,6
S10944_1,E10944,2025-07-04,9,8,9
S10944_2,E10944,2025-11-30,6,6,6
S10944_3,E10944,2025-12-21,6,6,7
S10945_1,E10945,2025-09-17,10,10,9
S10945_2,E10945,2025-12-08,8,8,8
S10946_1,E10946,2025-10-06,7,8,8
S10946_2,E10946,2025-11-07,10,8,8
S10947_1,E10947,2025-08-08,5,7,9
S10947_2,E10947,2025-12-30,5,6,6
S10948_1,E10948,2025-08-18,6,6,8
S10949_1,E10949,2025-12-29,7,5,5
S10950_1,E10950,2025-07-21,8,7,7
S10950_2,E10950,2025-11-15,5,6,5
S10951_1,E10951,2025-07-24,7,4,5
S10951_2,E10951,2025-08-29,7,9,5
S10951_3,E10951,2025-09-15,7,8,6
S10952_1,E10952,2025-08-02,6,5,8
S10952_2,E10952,2025-09-06,6,8,6
S10953_1,E10953,2025-10-28,5,8,7
S10954_1,E10954,2025-07-20,7,7,8
S10954_2,E10954,2025-09-26,5,8,6
S10954_3,E10954,2025-10-07,8,6,8
S10955_1,E10955,2025-11-21,7,9,8
S10956_1,E10956,2025-08-16,3,7,4
S10956_2,E10956,2025-10-22,5,6,3
S10956_3,E10956,2025-10-30,7,3,4
S10957_1,E10957,2025-07-14,8,9,9
S10957_2,E10957,2025-10-21,10,7,8
S10958_1,E10958,2025-08-06,9,6,7
S10959_1,E10959,2025-07-04,5,5,3
S10959_2,E10959,2025-11-22,3,5,6
S10960_1,E10960,2025-10-04,6,6,6
S10960_2,E10960,2025-10-27,6,5,5
S10961_1,E10961,2025-09-29,5,7,5
S10962_1,E10962,2025-11-09,9,5,7
S10963_1,E10963,2025-09-09,6,6,7
S10964_1,E10964,2025-11-16,5,6,6
S10965_1,E10965,2025-07-27,4,7,5
S10966_1,E10966,2025-07-11,5,8,7
S10966_2,E10966,2025-10-10,6,4,5
S10966_3,E10966,2025-11-06,7,7,7
S10967_1,E10967,2025-10-21,3,8,3
S10968_1,E10968,2025-08-02,8,8,8
S10969_1,E10969,2025-12-07,3,6,5
S10970_1,E10970,2025-08-27,9,9,6
S10970_2,E10970,2025-11-14,7,7,8
S10971_1,E10971,2025-09-05,9,5,8
S10971_2,E10971,2025-12-22,7,7,6
S10972_1,E10972,2025-09-17,5,5,7
S10972_2,E10972,2025-12-01,8,8,5
S10973_1,E10973,2025-08-27,6,6,4
S10973_2,E10973,2025-11-03,7,7,5
S10974_1,E10974,2025-09-09,8,9,5
S10974_2,E10974,2025-09-11,7,6,7
S10974_3,E10974,2025-10-11,6,7,8
S10975_1,E10975,2025-12-11,7,9,7
S10976_1,E10976,2025-12-16,6,6,5
S10977_1,E10977,2025-07-27,4,9,7
S10977_2,E10977,2025-11-30,6,6,6
S10978_1,E10978,2025-09-04,9,8,10
S10979_1,E10979,2025-12-14,9,9,7
S10980_1,E10980,2025-11-23,7,7,4
S10980_2,E10980,2025-12-12,5,7,5
S10981_1,E10981,2025-09-13,8,7,9
S10981_2,E10981,2025-12-11,6,7,8
S10982_1,E10982,2025-08-10,7,5,5
S10983_1,E10983,2025-07-10,5,5,5
S10983_2,E10983,2025-07-19,6,4,4
S10984_1,E10984,2025-08-11,6,6,6
S10984_2,E10984,2025-09-01,7,3,5
S10985_1,E10985,2025-08-23,8,6,10
S10986_1,E10986,2025-12-20,8,9,10
S10987_1,E10987,2025-10-04,7,6,7
S10988_1,E10988,2025-07-29,6,8,4
S10988_2,E10988,2025-12-14,7,7,6
S10989_1,E10989,2025-09-11,6,9,10
S10990_1,E10990,2025-07-03,6,5,6
S10990_2,E10990,2025-08-19,4,5,5
S10990_3,E10990,2025-09-26,6,7,5
S10991_1,E10991,2025-11-06,5,4,5
S10991_2,E10991,2025-11-16,5,5,3
S10992_1,E10992,2025-09-20,7,6,7
S10992_2,E10992,2025-11-28,6,7,7
S10993_1,E10993,2025-11-12,6,5,5
S10994_1,E10994,2025-08-05,5,6,5
S10995_1,E10995,2025-08-31,8,7,7
S10996_1,E10996,2025-08-26,8,7,10
S10996_2,E10996,2025-11-22,8,8,7
S10997_1,E10997,2025-09-15,6,3,7
S10998_1,E10998,2025-08-02,7,9,10
S10998_2,E10998,2025-11-02,10,10,10
S10999_1,E10999,2025-10-18,7,8,6
S11000_1,E11000,2025-08-29,7,7,6
S11000_2,E11000,2025-08-31,6,5,3
S11001_1,E11001,2025-07-30,8,7,8
S11001_2,E11001,2025-12-25,7,8,7
S11002_1,E11002,2025-08-01,5,7,6
S11003_1,E11003,2025-10-01,5,6,7
S11004_1,E11004,2025-10-10,7,7,9
S11005_1,E11005,2025-07-15,7,7,8
S11005_2,E11005,2025-10-27,6,6,7
S11005_3,E11005,2025-12-12,7,4,5
S11006_1,E11006,2025-07-16,9,9,9
S11007_1,E11007,2025-09-07,7,8,7
S11007_2,E11007,2025-09-08,8,6,7
S11008_1,E11008,2025-11-13,4,4,6
S11009_1,E11009,2025-08-03,6,7,7
S11009_2,E11009,2025-09-26,8,4,7
S11010_1,E11010,2025-08-01,8,10,8
S11010_2,E11010,2025-11-08,8,7,7
S11011_1,E11011,2025-07-25,10,7,10
S11011_2,E11011,2025-09-19,8,7,6
S11012_1,E11012,2025-12-25,6,5,5
S11012_2,E11012,2025-12-27,6,6,6
S11013_1,E11013,2025-11-14,6,6,8
S11014_1,E11014,2025-07-19,9,8,5
S11015_1,E11015,2025-10-10,6,7,9
S11015_2,E11015,2025-12-10,8,8,8
S11016_1,E11016,2025-09-02,9,7,8
S11017_1,E11017,2025-08-18,7,10,7
S11018_1,E11018,2025-11-09,5,4,5
S11019_1,E11019,2025-07-11,9,10,10
S11019_2,E11019,2025-07-30,8,9,8
S11020_1,E11020,2025-07-01,5,6,6
S11020_2,E11020,2025-12-16,6,5,8
S11021_1,E11021,2025-09-25,8,10,5
S11022_1,E11022,2025-09-12,7,6,6
S11022_2,E11022,2025-09-19,6,6,7
S11022_3,E11022,2025-12-13,5,7,6
S11023_1,E11023,2025-09-21,6,6,7
S11023_2,E11023,2025-09-26,8,6,5
S11024_1,E11024,2025-12-07,7,8,5
S11025_1,E11025,2025-08-29,8,8,8
S11026_1,E11026,2025-12-27,8,9,8
S11027_1,E11027,2025-07-13,10,9,9
S11027_2,E11027,2025-10-29,8,8,7
S11028_1,E11028,2025-09-12,9,8,8
S11028_2,E11028,2025-09-29,9,9,9
S11029_1,E11029,2025-10-11,9,10,9
S11030_1,E11030,2025-08-29,7,9,8
S11030_2,E11030,2025-12-20,9,7,10
S11031_1,E11031,2025-07-11,9,7,7
S11031_2,E11031,2025-11-16,7,9,7
S11032_1,E11032,2025-08-14,7,7,6
S11032_2,E11032,2025-12-27,6,4,5
S11033_1,E11033,2025-10-23,7,6,8
S11033_2,E11033,2025-11-22,9,9,7
S11034_1,E11034,2025-12-17,6,5,6
S11034_2,E11034,2025-12-30,6,6,6
S11035_1,E11035,2025-08-03,7,7,6
S11036_1,E11036,2025-07-07,7,10,10
S11036_2,E11036,2025-11-28,9,9,9
S11037_1,E11037,2025-07-04,9,6,6
S11037_2,E11037,2025-10-15,7,8,7
S11037_3,E11037,2025-12-08,10,8,8
S11038_1,E11038,2025-07-20,7,4,7
S11038_2,E11038,2025-08-15,5,6,3
S11038_3,E11038,2025-11-29,6,7,3
S11039_1,E11039,2025-08-04,8,10,8
S11039_2,E11039,2025-11-05,10,9,8
S11040_1,E11040,2025-09-28,8,9,7
S11040_2,E11040,2025-10-09,9,9,8
S11041_1,E11041,2025-12-08,9,9,10
S11042_1,E11042,2025-07-05,9,9,9
S11043_1,E11043,2025-07-16,8,8,6
S11043_2,E11043,2025-07-29,6,7,7
S11044_1,E11044,2025-07-23,10,8,8
S11045_1,E11045,2025-12-26,9,8,4
S11046_1,E11046,2025-07-06,10,10,6
S11046_2,E11046,2025-12-21,7,6,8
S11047_1,E11047,2025-10-28,9,5,6
S11047_2,E11047,2025-12-31,7,5,4
S11048_1,E11048,2025-09-24,6,3,6
S11048_2,E11048,2025-12-03,6,5,5
S11049_1,E11049,2025-09-20,9,6,7
S11049_2,E11049,2025-09-30,8,4,7
S11050_1,E11050,2025-12-15,6,6,5
S11051_1,E11051,2025-07-12,7,7,8
S11051_2,E11051,2025-12-22,7,7,7
S11052_1,E11052,2025-10-14,6,9,7
S11052_2,E11052,2025-11-29,7,9,7
S11053_1,E11053,2025-08-22,9,9,6
S11054_1,E11054,2025-07-09,5,8,6
S11054_2,E11054,2025-09-07,7,7,8
S11055_1,E11055,2025-12-09,6,8,9
S11056_1,E11056,2025-10-05,9,9,8
S11057_1,E11057,2025-07-11,6,8,6
S11057_2,E11057,2025-09-22,6,7,6
S11058_1,E11058,2025-09-30,6,4,4
S11058_2,E11058,2025-11-03,5,3,6
S11059_1,E11059,2025-12-23,7,7,6
S11059_2,E11059,2025-12-26,8,5,8
S11060_1,E11060,2025-10-31,9,10,8
S11061_1,E11061,2025-12-27,7,8,7
S11061_2,E11061,2025-12-28,6,10,7
S11062_1,E11062,2025-08-16,9,10,10
S11063_1,E11063,2025-09-28,9,8,9
S11063_2,E11063,2025-12-28,8,10,7
S11064_1,E11064,2025-07-01,7,6,9
S11064_2,E11064,2025-08-24,8,7,9
S11065_1,E11065,2025-07-29,6,5,6
S11065_2,E11065,2025-08-07,5,4,5
S11066_1,E11066,2025-07-16,10,9,9
S11067_1,E11067,2025-08-18,7,7,8
S11068_1,E11068,2025-10-11,7,8,7
S11069_1,E11069,2025-07-15,5,6,6
S11069_2,E11069,2025-09-27,5,7,5
S11070_1,E11070,2025-07-20,5,5,6
S11070_2,E11070,2025-11-16,6,6,6
S11071_1,E11071,2025-09-14,4,5,9
S11071_2,E11071,2025-11-04,6,7,7
S11072_1,E11072,2025-08-11,7,7,7
S11072_2,E11072,2025-09-13,7,9,8
S11072_3,E11072,2025-11-15,7,8,9
S11073_1,E11073,2025-07-10,10,8,9
S11073_2,E11073,2025-11-03,8,7,6
S11073_3,E11073,2025-12-27,8,8,7
S11074_1,E11074,2025-12-17,6,6,4
S11075_1,E11075,2025-11-03,5,6,7
S11076_1,E11076,2025-10-15,5,2,6
S11076_2,E11076,2025-11-16,4,5,3
S11076_3,E11076,2025-12-23,4,3,4
S11077_1,E11077,2025-08-18,9,8,8
S11078_1,E11078,2025-11-17,6,7,8
S11078_2,E11078,2025-11-25,7,5,8
S11078_3,E11078,2025-12-17,7,6,8
S11079_1,E11079,2025-10-08,7,6,7
S11079_2,E11079,2025-12-26,6,5,7
S11080_1,E11080,2025-08-11,6,9,6
S11080_2,E11080,2025-12-22,6,6,7
S11081_1,E11081,2025-09-20,7,6,7
S11081_2,E11081,2025-10-29,8,6,7
S11082_1,E11082,2025-08-19,7,7,9
S11082_2,E11082,2025-12-22,6,10,8
S11083_1,E11083,2025-07-19,6,6,5
S11083_2,E11083,2025-11-07,6,1,5
S11083_3,E11083,2025-11-21,5,6,7
S11084_1,E11084,2025-10-15,10,10,7
S11085_1,E11085,2025-09-27,8,7,7
S11086_1,E11086,2025-08-08,5,5,7
S11087_1,E11087,2025-08-28,7,6,6
S11087_2,E11087,2025-09-28,6,4,8
S11087_3,E11087,2025-11-11,7,7,7
S11088_1,E11088,2025-08-24,6,8,6
S11088_2,E11088,2025-09-05,7,8,6
S11088_3,E11088,2025-10-13,7,5,7
S11089_1,E11089,2025-10-03,8,8,5
S11089_2,E11089,2025-10-09,7,3,7
S11089_3,E11089,2025-11-05,7,7,5
S11090_1,E11090,2025-07-20,6,7,7
S11090_2,E11090,2025-12-01,8,4,8
S11091_1,E11091,2025-09-20,5,6,6
S11091_2,E11091,2025-12-23,8,4,8
S11092_1,E11092,2025-07-29,6,5,5
S11093_1,E11093,2025-09-12,9,7,7
S11094_1,E11094,2025-09-18,7,6,7
S11094_2,E11094,2025-10-11,7,7,6
S11095_1,E11095,2025-11-14,6,4,6
S11096_1,E11096,2025-08-20,9,8,6
S11096_2,E11096,2025-09-03,10,9,7
S11097_1,E11097,2025-08-23,3,7,5
S11098_1,E11098,2025-10-13,8,8,7
S11098_2,E11098,2025-12-21,4,7,6
S11099_1,E11099,2025-09-27,5,3,5
S11099_2,E11099,2025-10-06,6,7,5
S11099_3,E11099,2025-12-18,5,5,7
S11100_1,E11100,2025-08-26,6,7,7
S11100_2,E11100,2025-12-18,3,7,5
S11101_1,E11101,2025-07-17,9,7,9
S11101_2,E11101,2025-08-02,9,9,10
S11101_3,E11101,2025-10-21,10,7,10
S11102_1,E11102,2025-07-06,6,5,6
S11102_2,E11102,2025-12-09,5,6,8
S11102_3,E11102,2025-12-19,6,4,4
S11103_1,E11103,2025-09-16,4,6,3
S11103_2,E11103,2025-10-29,6,5,5
S11104_1,E11104,2025-08-10,6,8,8
S11105_1,E11105,2025-07-14,8,8,10
S11106_1,E11106,2025-07-01,8,4,6
S11106_2,E11106,2025-12-02,5,4,2
S11107_1,E11107,2025-11-25,6,7,8
S11108_1,E11108,2025-07-04,7,7,8
S11108_2,E11108,2025-07-12,8,8,9
S11108_3,E11108,2025-11-07,6,6,9
S11109_1,E11109,2025-07-27,10,10,7
S11109_2,E11109,2025-09-12,8,7,7
S11110_1,E11110,2025-10-23,9,9,6
S11111_1,E11111,2025-11-26,7,7,7
S11112_1,E11112,2025-07-14,5,7,7
S11112_2,E11112,2025-10-01,6,7,4
S11112_3,E11112,2025-10-05,5,6,6
S11113_1,E11113,2025-07-25,4,7,6
S11113_2,E11113,2025-11-03,7,8,7
S11114_1,E11114,2025-07-27,9,10,9
S11114_2,E11114,2025-11-19,8,9,10
S11115_1,E11115,2025-07-04,8,8,9
S11116_1,E11116,2025-10-04,9,5,7
S11116_2,E11116,2025-10-15,6,7,9
S11117_1,E11117,2025-10-31,7,8,6
S11117_2,E11117,2025-12-21,8,8,8
S11118_1,E11118,2025-07-14,8,8,6
S11118_2,E11118,2025-08-03,6,7,8
S11118_3,E11118,2025-11-15,6,8,7
S11119_1,E11119,2025-07-29,6,5,4
S11119_2,E11119,2025-11-08,6,8,3
S11120_1,E11120,2025-11-17,7,6,7
S11121_1,E11121,2025-10-08,9,7,8
S11122_1,E11122,2025-08-17,7,5,6
S11122_2,E11122,2025-11-12,6,6,6
S11122_3,E11122,2025-12-08,7,6,3
S11123_1,E11123,2025-09-19,5,7,7
S11123_2,E11123,2025-10-10,7,8,5
S11124_1,E11124,2025-08-03,7,8,9
S11124_2,E11124,2025-10-19,9,10,8
S11125_1,E11125,2025-12-10,5,4,4
S11125_2,E11125,2025-12-28,4,5,5
S11126_1,E11126,2025-09-29,9,5,3
S11126_2,E11126,2025-10-24,7,7,4
S11126_3,E11126,2025-11-25,5,6,6
S11127_1,E11127,2025-07-05,10,10,10
S11128_1,E11128,2025-10-01,5,5,7
S11128_2,E11128,2025-10-22,6,7,7
S11129_1,E11129,2025-07-01,7,5,5
S11129_2,E11129,2025-11-16,3,5,3
S11129_3,E11129,2025-12-02,5,6,5
S11130_1,E11130,2025-08-13,7,7,6
S11130_2,E11130,2025-08-17,6,6,7
S11130_3,E11130,2025-09-10,6,6,8
S11131_1,E11131,2025-07-24,9,5,8
S11132_1,E11132,2025-08-14,9,6,7
S11132_2,E11132,2025-11-19,8,8,6
S11132_3,E11132,2025-12-07,10,10,9
S11133_1,E11133,2025-07-14,7,6,8
S11133_2,E11133,2025-07-28,7,7,7
S11134_1,E11134,2025-10-31,7,7,8
S11134_2,E11134,2025-11-08,7,7,7
S11134_3,E11134,2025-12-20,8,8,7
S11135_1,E11135,2025-10-12,8,9,8
S11136_1,E11136,2025-12-31,7,8,9
S11137_1,E11137,2025-12-10,10,9,6
S11138_1,E11138,2025-09-11,6,2,5
S11139_1,E11139,2025-07-21,6,6,8
S11139_2,E11139,2025-12-09,6,7,5
S11140_1,E11140,2025-08-08,7,7,8
S11140_2,E11140,2025-10-19,6,8,4
S11141_1,E11141,2025-12-04,10,9,9
S11142_1,E11142,2025-07-25,9,7,7
S11142_2,E11142,2025-07-29,9,5,5
S11142_3,E11142,2025-11-05,7,9,8
S11143_1,E11143,2025-09-22,6,5,6
S11143_2,E11143,2025-11-08,9,7,5
S11143_3,E11143,2025-11-14,6,8,7
S11144_1,E11144,2025-10-09,8,6,7
S11145_1,E11145,2025-08-21,2,5,6
S11145_2,E11145,2025-11-29,4,8,7
S11146_1,E11146,2025-10-31,10,9,10
S11146_2,E11146,2025-12-22,8,8,10
S11147_1,E11147,2025-07-11,7,7,7
S11147_2,E11147,2025-09-07,6,6,7
S11148_1,E11148,2025-07-04,8,7,6
S11148_2,E11148,2025-08-27,7,9,8
S11149_1,E11149,2025-08-30,10,5,9
S11150_1,E11150,2025-10-11,8,9,6
S11150_2,E11150,2025-12-25,7,9,10
S11151_1,E11151,2025-08-01,7,9,5
S11152_1,E11152,2025-08-22,5,6,6
S11152_2,E11152,2025-11-24,5,7,5
S11153_1,E11153,2025-09-05,6,7,7
S11153_2,E11153,2025-09-09,8,9,6
S11154_1,E11154,2025-07-04,6,3,4
S11154_2,E11154,2025-10-08,2,8,6
S11155_1,E11155,2025-07-14,5,5,6
S11155_2,E11155,2025-08-25,7,10,9
S11155_3,E11155,2025-12-28,8,9,7
S11156_1,E11156,2025-12-16,6,5,7
S11156_2,E11156,2025-12-26,7,7,7
S11156_3,E11156,2025-12-28,8,4,7
S11157_1,E11157,2025-07-04,10,8,9
S11157_2,E11157,2025-09-16,9,7,8
S11157_3,E11157,2025-12-24,10,10,10
S11158_1,E11158,2025-11-13,9,10,7
S11158_2,E11158,2025-11-25,7,8,8
S11159_1,E11159,2025-07-14,9,5,6
S11159_2,E11159,2025-12-02,6,5,5
S11160_1,E11160,2025-09-24,5,3,7
S11161_1,E11161,2025-11-08,6,6,7
S11162_1,E11162,2025-10-15,7,7,9
S11162_2,E11162,2025-12-21,10,5,9
S11163_1,E11163,2025-10-17,9,8,8
S11164_1,E11164,2025-10-19,5,7,5
S11164_2,E11164,2025-12-14,4,4,7
S11165_1,E11165,2025-07-10,5,6,4
S11165_2,E11165,2025-10-16,4,4,1
S11166_1,E11166,2025-10-25,10,5,7
S11167_1,E11167,2025-07-02,5,7,4
S11168_1,E11168,2025-09-11,7,5,5
S11168_2,E11168,2025-11-07,4,3,3
S11169_1,E11169,2025-12-15,5,5,6
S11169_2,E11169,2025-12-28,7,6,4
S11170_1,E11170,2025-07-17,8,8,9
S11170_2,E11170,2025-11-19,9,8,7
S11170_3,E11170,2025-12-27,8,9,8
