employee_id,age,gender,location,department,job_role,tenure_months,salary,performance_rating,engagement_score,promotion_last_2yrs,remote_status,attrition
E09209,51,Female,Bangalore,Product,Product Manager,26,116200,4,82,0,Remote,No
E09210,42,Male,Austin,Customer Support,Escalations Analyst,100,99700,4,88,0,Remote,Yes
E09211,45,Non-Binary,Dallas,Sales,Sales Operations Analyst,106,133200,3,68,0,Hybrid,No
E09212,25,Male,Seattle,Engineering,Engineering Manager,63,145300,4,86,1,Hybrid,No
E09213,52,Female,Redmond,Customer Support,Support Team Lead,119,89200,3,72,0,Hybrid,No
E09214,34,Female,New York,Sales,Business Development Rep,57,116600,3,34,0,Hybrid,Yes
E09215,36,Male,Dallas,Engineering,Software Engineer,23,117900,2,67,1,Remote,No
E09216,37,Male,New York,Engineering,Data Engineer,143,152100,3,80,1,Hybrid,No
E09217,34,Female,Redmond,Product,Program Manager,123,144500,4,51,0,Remote,Yes
E09218,30,Male,Bangalore,Marketing,Campaign Manager,134,115600,3,72,0,Hybrid,No
E09219,50,Female,Seattle,Engineering,Senior Software Engineer,36,134700,5,78,0,Hybrid,No
E09220,29,Male,Chicago,Sales,Sales Operations Analyst,97,128700,5,53,0,Hybrid,No
E09221,50,Male,Bangalore,Marketing,Growth Marketing Manager,29,127100,5,69,1,Hybrid,No
E09222,26,Female,Redmond,Finance,Financial Analyst,22,103100,2,82,1,Remote,No
E09223,57,Non-Binary,New York,Product,Product Analyst,56,134300,4,74,0,Hybrid,No
E09224,36,Female,London,Product,Program Manager,37,136200,4,69,0,Onsite,Yes
E09225,36,Male,New York,Customer Support,Support Specialist,62,89400,2,41,0,Hybrid,No
E09226,41,Non-Binary,Redmond,Sales,Sales Manager,39,90500,4,62,0,Onsite,Yes
E09227,57,Female,Toronto,Sales,Account Executive,66,124400,3,63,1,Hybrid,Yes
E09228,50,Male,Toronto,Customer Support,Escalations Analyst,31,70800,3,61,0,Remote,Yes
E09229,52,Male,Seattle,Engineering,Senior Software Engineer,25,151900,3,81,0,Hybrid,Yes
E09230,32,Female,Dallas,Engineering,Data Engineer,97,155300,3,81,0,Hybrid,No
E09231,48,Female,Toronto,Product,Product Manager,74,145100,4,68,0,Onsite,No
E09232,33,Non-Binary,Dublin,Product,UX Research Coordinator,135,166800,4,87,0,Remote,No
E09233,47,Male,Redmond,Legal,Compliance Analyst,152,175900,4,67,0,Hybrid,No
E09234,38,Female,Seattle,Sales,Account Executive,50,126400,4,71,0,Hybrid,No
E09235,37,Male,Redmond,Customer Support,Support Specialist,108,85600,4,90,0,Hybrid,Yes
E09236,50,Female,Dallas,Operations,Operations Manager,93,103200,3,69,0,Hybrid,No
E09237,53,Female,Redmond,Customer Support,Escalations Analyst,100,83500,4,67,0,Hybrid,No
E09238,39,Male,Redmond,Finance,Accounting Analyst,52,107000,4,53,0,Onsite,No
E09239,33,Male,London,Engineering,Senior Software Engineer,54,142300,3,71,0,Hybrid,No
E09240,42,Female,Bangalore,HR,HR Business Partner,82,109700,4,88,0,Hybrid,No
E09241,29,Male,Seattle,Engineering,Software Engineer,95,140200,3,63,1,Remote,No
E09242,57,Female,Toronto,IT,IT Support Engineer,53,106800,5,87,0,Remote,No
E09243,33,Male,Toronto,Customer Support,Support Specialist,44,104000,4,76,0,Remote,Yes
E09244,35,Male,New York,Marketing,Campaign Manager,139,116000,5,79,0,Remote,No
E09245,58,Male,Dublin,Operations,Process Improvement Analyst,65,80900,2,66,0,Hybrid,No
E09246,45,Female,Austin,Finance,Finance Manager,149,133800,4,81,0,Remote,Yes
E09247,50,Male,Dublin,Operations,Business Operations Specialist,100,110600,3,50,0,Remote,No
E09248,39,Female,New York,Engineering,Engineering Manager,78,135200,4,84,0,Hybrid,Yes
E09249,32,Female,Austin,Engineering,Data Engineer,27,136700,3,77,1,Remote,No
E09250,33,Male,Redmond,Legal,Legal Operations Specialist,78,134700,5,84,0,Remote,No
E09251,37,Female,Redmond,Legal,Contract Analyst,42,146200,4,67,0,Remote,Yes
E09252,43,Male,New York,Finance,Financial Analyst,75,134200,3,81,0,Remote,No
E09253,41,Male,Dublin,Legal,Contract Analyst,94,134100,4,54,1,Hybrid,No
E09254,47,Male,Chicago,Engineering,Engineering Manager,72,157000,4,56,0,Remote,No
E09255,27,Female,Redmond,Engineering,Software Engineer,135,150500,4,77,0,Remote,Yes
E09256,25,Female,Redmond,IT,Systems Analyst,39,121300,3,96,0,Remote,No
E09257,42,Male,Austin,Customer Support,Support Specialist,151,116100,3,73,0,Remote,No
E09258,55,Male,Austin,Product,UX Research Coordinator,58,128200,4,60,1,Hybrid,No
E09259,41,Male,Dallas,Marketing,Campaign Manager,40,121100,5,62,0,Hybrid,No
E09260,39,Male,Redmond,Sales,Account Executive,97,127700,4,61,0,Hybrid,No
E09261,27,Female,Dublin,Customer Support,Support Specialist,68,115500,5,79,1,Hybrid,No
E09262,39,Female,Chicago,IT,Systems Analyst,14,82100,4,74,0,Hybrid,Yes
E09263,33,Male,Toronto,Engineering,Engineering Manager,125,120100,3,70,1,Hybrid,No
E09264,36,Female,London,HR,People Program Manager,53,118700,4,60,0,Hybrid,No
E09265,33,Female,Austin,Customer Support,Customer Success Manager,116,102800,4,56,0,Onsite,No
E09266,46,Male,Bangalore,Engineering,Senior Software Engineer,29,145600,4,94,0,Remote,No
E09267,36,Female,Chicago,Engineering,Data Engineer,79,127800,4,87,1,Hybrid,No
E09268,43,Male,Dallas,Marketing,Campaign Manager,61,107700,4,52,0,Hybrid,No
E09269,42,Male,London,Legal,Contract Analyst,70,141300,5,73,1,Hybrid,No
E09270,38,Male,Bangalore,Customer Support,Support Team Lead,37,89000,4,75,0,Remote,No
E09271,25,Male,Bangalore,Sales,Account Executive,24,105500,3,74,0,Hybrid,No
E09272,27,Male,Redmond,Sales,Sales Operations Analyst,112,130800,3,64,0,Remote,No
E09273,47,Male,Chicago,Product,Product Manager,128,153500,3,80,1,Hybrid,No
E09274,35,Female,Atlanta,HR,Recruiter,70,80600,4,83,0,Hybrid,No
E09275,38,Male,Redmond,Customer Support,Support Specialist,30,96100,5,69,1,Hybrid,No
E09276,24,Female,Atlanta,Legal,Paralegal,82,150000,4,71,0,Hybrid,No
E09277,25,Female,Austin,Legal,Legal Operations Specialist,86,164500,4,98,1,Hybrid,No
E09278,30,Male,Dallas,Engineering,Data Engineer,15,123700,2,62,0,Hybrid,No
E09279,44,Female,Dublin,Product,Product Analyst,83,146200,2,70,0,Hybrid,No
E09280,38,Female,Atlanta,Finance,Accounting Analyst,141,139400,4,63,1,Remote,No
E09281,33,Male,Austin,Operations,Business Operations Specialist,82,105100,4,71,0,Hybrid,No
E09282,28,Male,Austin,IT,Cloud Operations Analyst,72,113300,3,77,0,Hybrid,Yes
E09283,30,Male,Seattle,Engineering,Software Engineer,40,152700,4,67,0,Onsite,No
E09284,46,Female,New York,Operations,Operations Analyst,41,103500,4,44,0,Hybrid,Yes
E09285,34,Female,London,Finance,Finance Manager,69,118300,3,92,1,Hybrid,No
E09286,37,Female,Redmond,Customer Support,Escalations Analyst,71,79900,3,76,0,Hybrid,Yes
E09287,50,Male,Dallas,Sales,Sales Operations Analyst,37,107300,4,83,1,Remote,No
E09288,33,Male,Redmond,Finance,FP&A Analyst,165,119400,3,62,0,Remote,No
E09289,42,Female,Redmond,Legal,Contract Analyst,80,150100,3,67,0,Hybrid,No
E09290,33,Female,New York,Customer Support,Escalations Analyst,73,84500,4,77,0,Onsite,No
E09291,50,Female,Seattle,Engineering,Software Engineer,164,155400,5,57,0,Hybrid,No
E09292,36,Female,Redmond,Marketing,Growth Marketing Manager,105,117900,3,63,0,Remote,No
E09293,51,Male,New York,HR,Recruiter,18,95500,3,77,0,Hybrid,No
E09294,49,Male,Atlanta,Product,Product Manager,28,129500,4,68,0,Hybrid,No
E09295,41,Female,Redmond,IT,Security Analyst,60,100900,4,71,0,Remote,No
E09296,38,Male,Redmond,Sales,Business Development Rep,39,128000,3,86,0,Onsite,No
E09297,37,Male,London,Customer Support,Support Team Lead,134,103700,4,90,0,Remote,No
E09298,31,Female,Bangalore,Customer Support,Escalations Analyst,76,75400,4,79,0,Onsite,No
E09299,55,Male,Redmond,Customer Support,Customer Success Manager,35,88900,4,50,0,Remote,Yes
E09300,28,Male,Atlanta,Operations,Process Improvement Analyst,69,93400,4,72,1,Remote,No
E09301,52,Male,Seattle,Engineering,Senior Software Engineer,140,154200,3,66,0,Hybrid,No
E09302,51,Female,Bangalore,Sales,Business Development Rep,73,121700,3,56,0,Remote,No
E09303,42,Female,Atlanta,Product,Product Manager,23,135300,4,97,0,Hybrid,No
E09304,44,Male,Redmond,Marketing,Growth Marketing Manager,65,89400,3,79,0,Hybrid,No
E09305,35,Male,Dallas,HR,HR Analyst,96,141300,5,62,0,Hybrid,No
E09306,50,Male,Bangalore,IT,Systems Analyst,45,119900,3,55,0,Hybrid,No
E09307,56,Male,Seattle,Customer Support,Support Team Lead,139,84400,3,53,0,Hybrid,No
E09308,40,Female,Dallas,Marketing,Campaign Manager,86,84800,3,65,0,Hybrid,No
E09309,40,Male,Redmond,Product,Product Analyst,40,130600,2,71,0,Hybrid,No
E09310,43,Female,Redmond,Product,Program Manager,20,130000,3,67,0,Hybrid,No
E09311,29,Male,Chicago,IT,Systems Analyst,166,133300,3,69,0,Onsite,No
E09312,38,Female,Redmond,IT,Security Analyst,104,118800,3,73,0,Remote,No
E09313,38,Female,London,IT,IT Support Engineer,53,126200,3,49,0,Hybrid,Yes
E09314,43,Male,Toronto,Finance,Financial Analyst,60,108400,3,54,0,Onsite,No
E09315,35,Male,New York,Engineering,Senior Software Engineer,121,152100,4,82,1,Hybrid,No
E09316,33,Male,Austin,Engineering,Data Engineer,47,139400,3,70,0,Onsite,Yes
E09317,42,Female,Redmond,Product,UX Research Coordinator,34,156100,4,75,0,Hybrid,Yes
E09318,59,Male,Redmond,Engineering,Data Engineer,24,135600,5,86,1,Remote,No
E09319,36,Male,London,Finance,FP&A Analyst,56,124500,4,57,0,Onsite,No
E09320,40,Male,New York,Sales,Sales Operations Analyst,56,111000,4,54,0,Remote,No
E09321,44,Male,Chicago,Sales,Sales Operations Analyst,17,110100,3,54,0,Hybrid,No
E09322,52,Female,Toronto,Marketing,Campaign Manager,84,131200,3,68,0,Hybrid,No
E09323,42,Male,New York,Engineering,Data Engineer,33,162700,2,63,0,Onsite,Yes
E09324,38,Female,Chicago,Customer Support,Customer Success Manager,72,75700,5,83,1,Remote,No
E09325,34,Female,Atlanta,Product,Product Manager,12,111400,5,88,0,Hybrid,No
E09326,42,Male,Redmond,HR,HR Business Partner,23,103900,3,55,0,Hybrid,Yes
E09327,44,Female,London,Engineering,Senior Software Engineer,29,130400,4,60,0,Hybrid,No
E09328,27,Female,Seattle,HR,HR Business Partner,47,99200,4,54,0,Hybrid,No
E09329,50,Male,Redmond,Operations,Process Improvement Analyst,39,103200,4,95,0,Remote,No
E09330,42,Male,Redmond,Finance,FP&A Analyst,18,95200,5,81,0,Hybrid,No
E09331,39,Male,Redmond,Engineering,Data Engineer,23,139600,3,91,0,Hybrid,No
E09332,27,Male,Dallas,Operations,Process Improvement Analyst,65,109700,4,63,1,Remote,No
E09333,36,Female,Redmond,Legal,Legal Operations Specialist,21,121400,3,82,0,Onsite,No
E09334,39,Female,Seattle,Engineering,Engineering Manager,44,130800,4,44,0,Onsite,No
E09335,55,Female,Dallas,Sales,Account Executive,23,99000,3,58,0,Onsite,Yes
E09336,31,Female,Redmond,Customer Support,Support Team Lead,69,64300,4,69,1,Onsite,No
E09337,42,Female,Redmond,Product,UX Research Coordinator,36,161400,5,67,0,Hybrid,Yes
E09338,36,Male,Redmond,Product,Product Analyst,25,134200,4,67,0,Hybrid,No
E09339,27,Male,Redmond,Customer Support,Escalations Analyst,32,93900,4,46,0,Remote,Yes
E09340,29,Female,Dallas,Marketing,Growth Marketing Manager,24,97000,3,81,0,Remote,Yes
E09341,38,Male,Chicago,Legal,Contract Analyst,28,134700,5,78,0,Hybrid,No
E09342,32,Female,Redmond,Sales,Sales Operations Analyst,154,138900,3,71,1,Hybrid,No
E09343,33,Male,New York,Engineering,Senior Software Engineer,95,149000,3,74,1,Hybrid,No
E09344,49,Female,Atlanta,Sales,Sales Manager,33,138800,4,80,0,Hybrid,No
E09345,40,Male,Dublin,Product,UX Research Coordinator,71,156000,4,98,1,Onsite,No
E09346,29,Female,Dublin,Product,Product Manager,13,104400,2,74,1,Remote,No
E09347,55,Male,New York,Engineering,Engineering Manager,99,154500,3,52,0,Hybrid,Yes
E09348,55,Male,Chicago,Engineering,Senior Software Engineer,85,157800,4,88,0,Onsite,No
E09349,48,Female,Redmond,Product,Program Manager,151,152600,4,68,0,Onsite,No
E09350,40,Non-Binary,London,Sales,Sales Manager,99,114800,2,74,0,Onsite,Yes
E09351,38,Male,Atlanta,Legal,Contract Analyst,47,112000,3,82,0,Hybrid,No
E09352,46,Male,Toronto,IT,Systems Analyst,45,105400,3,75,1,Hybrid,No
E09353,37,Female,Atlanta,Engineering,Engineering Manager,23,130000,3,92,1,Onsite,Yes
E09354,51,Non-Binary,Redmond,Operations,Process Improvement Analyst,103,113700,3,73,0,Onsite,No
E09355,43,Male,London,Engineering,Software Engineer,52,141100,3,69,0,Hybrid,No
E09356,54,Male,Redmond,HR,HR Analyst,39,110200,4,67,0,Remote,No
E09357,33,Female,Chicago,Finance,FP&A Analyst,34,102400,3,63,0,Remote,No
E09358,45,Female,Seattle,Operations,Business Operations Specialist,29,111600,3,66,0,Hybrid,No
E09359,40,Male,Atlanta,Product,Product Analyst,59,159200,4,60,0,Hybrid,No
E09360,27,Male,Redmond,Engineering,Engineering Manager,10,122800,3,83,0,Hybrid,Yes
E09361,28,Female,Redmond,IT,IT Support Engineer,28,99800,3,56,0,Hybrid,No
E09362,45,Female,Toronto,Engineering,Senior Software Engineer,58,160500,2,61,0,Onsite,No
E09363,29,Female,Redmond,Engineering,Software Engineer,53,158400,4,90,0,Hybrid,No
E09364,27,Female,Dublin,Product,Product Analyst,31,141700,3,77,0,Hybrid,No
E09365,26,Female,New York,Engineering,Senior Software Engineer,86,156400,3,76,1,Hybrid,No
E09366,35,Female,Austin,Operations,Process Improvement Analyst,67,118800,3,81,0,Remote,Yes
E09367,39,Male,London,Operations,Process Improvement Analyst,82,118100,4,75,1,Remote,No
E09368,47,Female,Redmond,Sales,Sales Operations Analyst,103,117200,3,73,0,Onsite,No
E09369,55,Female,Dublin,Customer Support,Escalations Analyst,26,83400,4,62,0,Hybrid,No
E09370,36,Male,Seattle,Marketing,Marketing Analyst,35,123000,5,72,0,Remote,No
E09371,41,Male,New York,Marketing,Marketing Analyst,27,117300,4,67,0,Onsite,No
E09372,34,Female,Dublin,Engineering,Software Engineer,38,151300,5,81,0,Remote,No
E09373,43,Female,Toronto,Sales,Sales Operations Analyst,34,120500,4,80,0,Remote,No
E09374,40,Male,Dublin,Engineering,Software Engineer,150,169900,4,81,0,Onsite,No
E09375,41,Female,Seattle,Legal,Legal Operations Specialist,40,139700,5,75,1,Hybrid,Yes
E09376,45,Male,Seattle,Product,Product Analyst,64,151500,3,59,0,Hybrid,Yes
E09377,51,Male,Redmond,Operations,Business Operations Specialist,135,128700,5,79,0,Hybrid,No
E09378,32,Male,Redmond,Engineering,Senior Software Engineer,119,154500,4,51,1,Remote,No
E09379,32,Male,Redmond,Sales,Business Development Rep,109,148400,4,61,0,Onsite,No
E09380,36,Male,Redmond,Engineering,Data Engineer,140,172600,3,55,0,Onsite,No
E09381,32,Female,Redmond,Marketing,Marketing Analyst,92,103600,3,67,1,Onsite,No
E09382,25,Female,Dublin,Marketing,Marketing Analyst,121,138000,5,57,0,Onsite,No
E09383,39,Female,Toronto,Engineering,Senior Software Engineer,47,155400,5,74,0,Hybrid,No
E09384,26,Female,Austin,Finance,Financial Analyst,36,110000,4,67,0,Remote,No
E09385,25,Female,Chicago,Sales,Account Executive,83,118300,2,52,1,Remote,No
E09386,38,Non-Binary,Chicago,Marketing,Marketing Analyst,122,89900,3,60,0,Hybrid,No
E09387,45,Male,Toronto,IT,IT Support Engineer,115,119000,5,59,0,Remote,No
E09388,35,Female,Bangalore,Engineering,Engineering Manager,15,124700,5,81,0,Remote,No
E09389,33,Male,Austin,Marketing,Marketing Analyst,61,107400,3,70,0,Hybrid,No
E09390,31,Male,Bangalore,Sales,Sales Operations Analyst,153,148000,3,52,0,Hybrid,Yes
E09391,36,Female,Redmond,Operations,Operations Manager,57,93600,3,42,0,Hybrid,No
E09392,41,Female,Chicago,Operations,Operations Analyst,150,138900,5,76,0,Hybrid,No
E09393,38,Female,Chicago,Marketing,Campaign Manager,58,116000,3,98,0,Hybrid,No
E09394,34,Male,Dublin,Engineering,Software Engineer,45,158000,3,72,0,Remote,No
E09395,46,Female,Redmond,Product,Product Analyst,65,128900,4,74,0,Hybrid,No
E09396,41,Female,Austin,Engineering,Engineering Manager,76,139700,3,70,0,Hybrid,No
E09397,37,Non-Binary,Chicago,HR,People Program Manager,6,102800,4,78,0,Hybrid,No
E09398,47,Non-Binary,Seattle,Product,Product Manager,84,157000,4,60,0,Onsite,No
E09399,39,Female,Dublin,Marketing,Marketing Analyst,21,109500,5,62,0,Hybrid,No
E09400,35,Male,Redmond,HR,HR Business Partner,85,120200,4,68,0,Remote,No
E09401,52,Male,Redmond,Sales,Account Executive,63,135500,4,70,0,Onsite,Yes
E09402,38,Female,Bangalore,Sales,Business Development Rep,34,114400,5,47,0,Hybrid,No
E09403,26,Female,Austin,Product,UX Research Coordinator,8,133300,4,72,0,Remote,Yes
E09404,31,Male,New York,Finance,Accounting Analyst,62,132700,3,74,1,Hybrid,Yes
E09405,50,Female,Redmond,Engineering,Engineering Manager,94,152300,5,92,0,Hybrid,No
E09406,48,Male,Redmond,Marketing,Marketing Analyst,18,98000,4,53,0,Onsite,No
E09407,39,Male,Chicago,Finance,Finance Manager,170,141900,4,66,1,Hybrid,No
E09408,33,Male,Redmond,Engineering,Data Engineer,38,152200,4,79,1,Hybrid,No
E09409,43,Male,Seattle,Product,Product Analyst,63,149100,4,64,0,Onsite,No
E09410,27,Female,New York,Customer Support,Escalations Analyst,31,74500,3,60,0,Hybrid,Yes
E09411,24,Male,Chicago,Product,Program Manager,85,150600,4,68,0,Hybrid,Yes
E09412,27,Male,Redmond,Engineering,Senior Software Engineer,33,139800,3,86,0,Hybrid,Yes
E09413,35,Female,Dallas,Sales,Sales Manager,44,135600,4,88,0,Remote,Yes
E09414,49,Male,New York,Sales,Sales Manager,83,127800,4,64,0,Hybrid,No
E09415,44,Female,Atlanta,Sales,Business Development Rep,169,144200,4,86,0,Onsite,Yes
E09416,28,Male,Seattle,Marketing,Content Strategist,77,108900,3,58,1,Hybrid,Yes
E09417,42,Male,Seattle,Sales,Account Executive,34,137100,2,66,0,Hybrid,Yes
E09418,52,Male,Toronto,Legal,Contract Analyst,92,161400,5,80,1,Onsite,No
E09419,41,Female,London,Operations,Process Improvement Analyst,67,95700,5,74,1,Remote,No
E09420,44,Female,Dallas,Legal,Contract Analyst,75,142500,3,75,0,Remote,No
E09421,31,Male,Dublin,Customer Support,Customer Success Manager,54,83900,3,47,1,Onsite,Yes
E09422,34,Male,Austin,Engineering,Senior Software Engineer,51,112100,2,60,0,Hybrid,No
E09423,46,Male,Chicago,Sales,Sales Operations Analyst,22,112100,5,69,1,Hybrid,Yes
E09424,35,Female,Redmond,Engineering,Data Engineer,113,147400,3,78,0,Hybrid,No
E09425,46,Female,Redmond,HR,HR Analyst,23,100800,4,76,0,Hybrid,No
E09426,49,Female,Bangalore,Product,Product Manager,57,150500,3,67,1,Hybrid,Yes
E09427,29,Non-Binary,Seattle,Marketing,Growth Marketing Manager,79,130000,3,79,0,Onsite,Yes
E09428,48,Female,New York,Operations,Operations Manager,132,122900,4,91,0,Hybrid,No
E09429,51,Female,Atlanta,Sales,Business Development Rep,72,159500,4,72,0,Hybrid,No
E09430,38,Male,Austin,Sales,Business Development Rep,19,129000,5,67,0,Hybrid,Yes
E09431,38,Male,New York,Customer Support,Escalations Analyst,118,77500,4,42,0,Hybrid,No
E09432,46,Female,Atlanta,Engineering,Engineering Manager,53,124000,4,61,0,Remote,No
E09433,33,Female,London,Customer Support,Support Specialist,75,95200,5,74,0,Hybrid,No
E09434,35,Male,Bangalore,Sales,Sales Manager,40,146200,3,48,0,Onsite,Yes
E09435,47,Male,Atlanta,Customer Support,Support Specialist,157,90700,4,62,1,Hybrid,No
E09436,41,Female,London,HR,HR Analyst,88,132800,4,81,0,Onsite,No
E09437,38,Male,Dallas,Sales,Account Executive,36,118600,4,63,1,Onsite,No
E09438,43,Male,London,Operations,Business Operations Specialist,65,106700,4,49,0,Onsite,Yes
E09439,37,Male,Austin,Product,Product Manager,127,143200,2,63,0,Hybrid,No
E09440,43,Male,Redmond,Engineering,Engineering Manager,121,163500,4,62,0,Onsite,Yes
E09441,41,Female,Atlanta,Legal,Paralegal,30,123400,4,57,0,Hybrid,Yes
E09442,33,Male,Atlanta,Engineering,Engineering Manager,63,149500,3,61,0,Onsite,Yes
E09443,55,Female,Dublin,Product,UX Research Coordinator,83,135000,3,87,0,Onsite,No
E09444,28,Female,New York,HR,HR Analyst,94,126900,4,72,0,Onsite,No
E09445,33,Male,Dallas,Engineering,Engineering Manager,103,156100,4,82,0,Hybrid,Yes
E09446,46,Female,Redmond,HR,HR Analyst,23,97400,3,69,1,Onsite,No
E09447,54,Female,New York,Sales,Sales Manager,79,101000,2,64,0,Remote,Yes
E09448,39,Male,Chicago,IT,Cloud Operations Analyst,76,127900,4,77,1,Remote,No
E09449,47,Male,Chicago,Finance,Accounting Analyst,32,112700,4,87,0,Hybrid,No
E09450,31,Female,Dublin,Marketing,Marketing Analyst,11,119000,4,72,0,Remote,No
E09451,32,Female,London,Customer Support,Customer Success Manager,42,71500,4,40,0,Hybrid,No
E09452,46,Female,Seattle,HR,HR Business Partner,92,119600,4,64,1,Remote,No
E09453,34,Female,Redmond,Engineering,Software Engineer,134,154200,2,39,0,Hybrid,No
E09454,27,Female,Dublin,Customer Support,Support Team Lead,54,86200,2,55,0,Onsite,No
E09455,44,Male,Toronto,Engineering,Senior Software Engineer,66,143200,4,83,0,Hybrid,No
E09456,50,Female,Bangalore,IT,Systems Analyst,111,123000,3,69,0,Hybrid,No
E09457,39,Male,Austin,Engineering,Senior Software Engineer,78,141200,4,42,1,Hybrid,No
E09458,32,Male,Redmond,Engineering,Engineering Manager,36,160200,4,71,0,Hybrid,No
E09459,44,Male,Austin,IT,Cloud Operations Analyst,55,129600,5,59,0,Hybrid,No
E09460,47,Non-Binary,Bangalore,Finance,FP&A Analyst,33,112800,3,50,0,Onsite,No
